PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Revisiones,Edad_Cliente,Prediccion,Probabilidad_Compra,porcentaje,Tipo_Cliente
3,5,0,2,0,2,0,1,1,26,1,0,0,0,1,2,0,7935,35555,3,39,1,0.99884146,99.884146,Premium
3,5,0,1,1,0,0,1,1,31,0,0,0,0,0,0,0,4083,0,2,48,1,0.9554884,95.54884,Premium
3,5,0,1,1,2,0,1,1,11,0,0,1,3,0,0,0,7126,0,0,36,1,0.88360983,88.360983,Premium
3,7,1,1,1,2,1,0,1,21,1,0,0,2,1,3,1,5338,34070,2,56,1,0.99541485,99.541485,Premium
3,7,1,1,1,2,0,1,1,25,1,0,0,0,0,0,0,6600,0,1,66,1,0.9806979,98.06979,Premium
3,7,1,1,1,0,0,0,1,8,1,0,0,0,1,3,1,5374,14897,2,48,1,0.985734,98.5734,Premium
3,7,1,1,1,3,0,1,1,32,1,0,0,0,0,2,0,4822,0,2,45,1,0.9986325,99.86325000000001,Premium
3,7,1,1,1,2,0,1,0,6,1,0,0,3,1,2,0,9000,49710,1,37,1,0.99388885,99.388885,Premium
3,7,1,1,1,2,0,1,1,31,1,0,1,0,0,1,0,8192,0,0,32,1,0.9824901,98.24901,Premium
3,7,1,1,1,2,0,1,1,51,1,0,1,0,0,0,0,8192,0,0,29,1,0.9976852,99.76852000000001,Premium
3,7,1,1,0,2,0,1,1,31,1,0,0,0,1,0,0,3503,22385,2,60,1,0.98110425,98.110425,Premium
3,7,1,1,0,2,3,1,1,28,1,0,0,0,1,2,0,3459,12820,2,43,1,0.99067605,99.067605,Premium
3,7,1,2,0,2,0,1,1,8,1,0,0,0,1,0,0,8211,22294,1,37,1,0.99708337,99.708337,Premium
3,7,0,2,0,3,0,1,1,51,0,0,1,1,0,0,0,3842,0,0,25,1,0.94443697,94.443697,Premium
8,6,0,2,1,0,0,1,1,32,0,1,0,1,1,3,1,828,18348,3,39,1,0.8536447,85.36447,Premium
8,6,0,2,1,0,0,1,1,31,1,0,0,2,1,0,0,3571,10948,2,59,1,0.9794166,97.94166,Premium
8,6,1,1,1,1,3,1,1,22,0,0,0,3,1,1,0,1711,33323,0,41,1,0.9637677,96.37677,Premium
8,6,1,1,1,3,0,1,1,44,0,1,0,4,1,3,1,2539,7311,2,45,1,0.83982897,83.982897,Premium
8,6,1,1,1,2,0,0,1,51,1,0,0,0,1,0,0,5310,17692,2,40,1,0.9637964,96.37964,Premium
8,6,1,1,1,3,0,0,1,24,1,0,0,2,1,2,1,5062,10933,3,48,1,0.9946489,99.46489,Premium
8,6,1,1,1,0,0,1,1,44,1,0,0,0,1,1,0,3682,19784,2,53,1,0.93632555,93.632555,Premium
8,6,1,1,1,3,0,1,1,32,1,0,0,0,1,2,0,3682,25376,1,52,1,0.9494185,94.94185,Premium
8,6,1,1,1,2,0,1,1,2,1,0,0,1,1,2,0,4198,35667,0,47,1,0.99300885,99.30088500000001,Premium
8,6,1,1,1,3,0,1,1,32,1,0,0,0,1,0,0,3682,11299,2,34,1,0.9805346,98.05346,Premium
8,6,1,1,1,2,0,1,1,49,1,0,0,3,1,0,0,5026,20588,2,42,1,0.97908187,97.908187,Premium
8,6,1,1,1,0,0,1,1,31,1,0,0,0,1,0,0,3682,26693,1,41,1,0.95336497,95.336497,Premium
8,6,1,1,1,0,3,1,1,8,0,0,0,0,0,0,0,1903,0,1,27,1,0.8066857,80.66856999999999,Premium
8,6,1,1,1,2,0,1,1,49,1,0,0,2,0,0,0,5026,0,2,51,1,0.988184,98.8184,Premium
8,6,1,1,0,2,0,0,1,21,1,0,0,2,1,0,0,4918,12011,2,45,1,0.9561595,95.61595,Premium
8,6,0,2,1,2,0,1,1,34,1,0,0,0,1,0,0,2727,17613,2,52,1,0.8499295,84.99295000000001,Premium
8,6,0,2,1,2,0,1,1,31,1,0,0,2,0,0,0,4918,0,1,32,1,0.9864846,98.64846,Premium
8,6,0,2,1,2,0,1,1,31,1,0,1,0,0,0,0,1829,0,1,46,1,0.96723026,96.723026,Premium
8,6,0,2,1,2,0,1,1,18,1,0,1,1,0,0,0,2743,0,1,68,1,0.8289544,82.89544,Premium
8,6,0,2,0,0,0,1,1,49,0,1,0,2,1,3,1,828,6533,2,61,1,0.93718207,93.71820699999999,Premium
8,6,1,1,1,0,0,1,1,29,1,0,0,0,1,2,0,751,13146,4,50,1,0.8085236,80.85236,Premium
8,6,1,1,1,0,0,1,1,31,1,0,0,2,1,3,1,828,22889,4,38,1,0.8192737,81.92737,Premium
8,6,1,1,1,2,0,0,1,12,1,1,0,1,1,2,0,4372,30359,0,37,1,0.99415004,99.415004,Premium
8,6,1,1,1,2,0,0,1,8,1,0,0,2,1,2,1,4090,33309,1,45,1,0.9937674,99.37674,Premium
8,6,1,1,1,2,0,1,1,21,1,0,0,2,1,3,1,4090,32745,1,42,1,0.99795604,99.795604,Premium
8,6,1,1,1,0,0,1,1,8,1,0,0,0,0,2,0,3571,0,1,69,1,0.8853333,88.53332999999999,Premium
8,6,0,2,0,2,0,1,1,8,0,0,1,1,0,0,0,3861,0,0,38,1,0.9892565,98.92565,Premium
4,1,0,1,1,3,0,1,1,22,0,0,0,0,0,0,1,2881,17389,4,41,1,0.97918004,97.918004,Premium
4,1,0,1,1,0,0,1,1,51,0,0,0,0,0,0,0,2962,3085,7,49,1,0.9406167,94.06166999999999,Premium
4,1,0,1,1,0,3,1,1,31,1,0,0,0,0,0,1,1257,23349,5,58,1,0.97088933,97.088933,Premium
4,1,0,1,1,0,0,1,1,51,0,0,0,0,0,2,0,5365,14023,4,55,1,0.9952537,99.52537,Premium
4,1,0,1,1,0,0,1,1,26,1,0,0,0,1,0,0,5051,426,2,71,1,0.99359894,99.359894,Premium
4,1,0,2,1,0,0,1,1,8,1,0,0,0,0,0,0,1465,0,1,32,1,0.9694095,96.94095,Premium
1,0,0,1,1,0,0,0,1,31,0,0,0,0,0,1,0,1742,0,9,61,1,0.8337558,83.37558,Premium
1,0,1,1,1,0,0,0,1,35,0,0,0,0,0,2,0,4572,15409,9,47,1,0.82003164,82.003164,Premium
1,0,1,1,1,0,0,1,1,8,1,0,0,0,0,0,1,3431,30484,5,54,1,0.92579794,92.579794,Premium
1,5,0,1,1,0,0,1,1,2,0,1,0,0,0,0,0,4314,2779,4,38,1,0.80577385,80.577385,Premium
1,0,1,1,1,3,3,0,2,16,0,0,0,0,0,0,0,1713,27746,7,49,1,0.85286963,85.286963,Premium
1,0,0,1,1,0,0,0,1,31,0,0,0,0,0,0,0,1233,12297,4,44,1,0.8475872,84.75872,Premium
1,0,0,1,1,0,0,0,1,27,0,1,0,2,0,0,0,7391,13146,5,59,1,0.96043706,96.043706,Premium
1,5,1,1,1,2,0,1,1,31,1,1,0,0,0,2,0,1868,15902,6,41,1,0.8166671,81.66671,Premium
1,5,0,2,1,0,0,1,2,31,0,0,0,0,0,0,0,2887,5476,7,48,1,0.93943816,93.943816,Premium
1,0,1,1,1,0,0,0,1,31,0,0,0,0,0,2,0,3116,31669,5,41,1,0.95497626,95.497626,Premium
1,0,1,1,1,0,0,1,1,19,0,1,0,0,0,0,1,5040,16986,3,52,1,0.9287256,92.87256000000001,Premium
1,5,0,1,1,3,0,0,1,35,1,0,0,2,1,0,0,3453,3377,2,39,1,0.9818331,98.18331,Premium
1,5,0,1,1,3,0,1,1,26,1,0,0,3,1,0,0,3453,38874,3,57,1,0.99529487,99.529487,Premium
1,5,0,1,1,2,0,1,1,31,1,0,0,2,1,0,0,4524,18275,2,41,1,0.8936208,89.36208,Premium
1,0,0,0,1,2,0,1,1,8,1,0,0,0,1,0,0,4524,21155,2,51,1,0.83659697,83.659697,Premium
1,0,0,1,1,0,0,1,1,31,1,0,0,0,1,0,0,3453,10144,2,37,1,0.91216344,91.216344,Premium
1,0,0,1,1,3,0,0,1,31,0,0,0,0,1,0,0,1750,19281,2,61,1,0.8720382,87.20382,Premium
1,5,1,1,1,3,0,1,1,47,1,0,0,3,1,3,1,7353,26553,3,55,1,0.957275,95.72749999999999,Premium
1,0,1,1,1,2,0,1,1,8,1,0,0,4,1,2,0,4838,31807,1,41,1,0.99947757,99.94775700000001,Premium
1,0,1,1,1,2,3,1,1,38,1,0,0,3,1,2,0,5666,15169,1,61,1,0.883892,88.3892,Premium
1,0,1,1,1,0,3,1,1,9,1,0,0,0,1,0,0,5145,19657,1,58,1,0.9640373,96.40373,Premium
1,0,1,1,1,3,0,0,1,4,0,0,0,2,1,0,0,3765,34349,2,45,1,0.9885384,98.85384,Premium
1,0,1,1,1,2,0,1,1,2,1,0,0,3,1,0,0,5178,32101,0,50,1,0.99822336,99.822336,Premium
1,0,1,1,0,2,0,1,1,8,1,0,0,0,1,1,0,3571,9484,1,31,1,0.83224225,83.22422499999999,Premium
2,3,1,1,1,1,3,0,1,38,0,1,0,3,0,0,0,4675,31513,7,43,1,0.9984407,99.84407,Premium
2,3,0,1,1,0,3,1,1,8,1,0,0,0,1,0,1,3527,11363,4,55,1,0.9116665,91.16665,Premium
2,3,0,1,1,0,0,1,1,31,1,0,0,2,1,3,1,8401,21272,3,54,1,0.91592836,91.592836,Premium
2,3,1,1,1,0,0,0,1,21,0,1,0,0,0,1,0,2087,11490,2,37,1,0.824512,82.4512,Premium
2,3,1,1,1,0,0,0,1,18,0,1,0,2,1,0,0,8401,21096,4,43,1,0.9188021,91.88020999999999,Premium
2,3,1,1,1,1,0,1,1,11,0,0,0,1,1,3,1,7573,35939,0,46,1,0.99942553,99.942553,Premium
2,3,1,1,1,2,0,1,1,8,1,0,0,2,1,0,0,9748,18979,2,41,1,0.9770049,97.70049,Premium
2,3,1,1,1,2,0,1,1,49,1,0,0,0,1,0,0,11065,18526,2,49,1,0.9896773,98.96773,Premium
0,0,0,0,1,3,0,0,2,27,0,0,0,3,0,0,0,3919,0,5,26,1,0.892977,89.2977,Premium
0,0,0,0,1,0,0,1,1,8,0,0,0,1,0,1,0,887,12750,7,41,1,0.92635137,92.635137,Premium
0,0,0,0,1,3,0,1,1,27,0,0,0,3,0,2,0,2989,0,6,25,1,0.88613474,88.613474,Premium
0,0,0,0,1,3,0,0,1,26,0,0,0,1,1,0,0,4057,11079,5,48,1,0.8549868,85.49868000000001,Premium
0,0,0,0,1,0,0,1,1,44,0,0,0,1,1,0,0,3356,15186,3,18,1,0.90949726,90.949726,Premium
0,0,0,0,1,2,3,0,1,31,1,0,0,0,1,0,0,6710,11677,2,19,1,0.98459816,98.459816,Premium
0,0,0,0,1,2,2,0,2,36,1,0,0,0,0,2,0,3787,0,2,26,1,0.8396534,83.96534,Premium
0,0,0,0,1,2,0,1,1,31,1,0,0,2,1,0,0,6508,9293,1,41,1,0.95687324,95.68732399999999,Premium
7,6,0,1,1,3,0,0,1,32,0,0,0,0,0,0,0,1317,0,2,38,1,0.82097465,82.097465,Premium
7,6,0,1,1,0,3,1,1,7,1,0,1,1,0,0,0,2525,0,1,42,1,0.9992442,99.92442,Premium
7,6,1,1,1,0,0,1,1,31,1,0,0,0,0,0,0,2881,0,2,57,1,0.9032166,90.32166000000001,Premium
7,6,1,1,1,2,2,0,0,2,1,0,1,0,0,0,0,2329,0,2,56,1,0.9757441,97.57441,Premium
7,6,1,1,1,0,0,1,1,19,0,0,1,1,0,0,0,2625,0,1,52,1,0.9846454,98.46454,Premium
7,6,1,1,1,0,0,1,1,8,0,0,0,1,1,0,0,1976,45707,0,41,1,0.99570185,99.570185,Premium
9,6,1,2,1,0,0,1,1,16,0,0,0,0,1,3,1,732,27554,3,52,1,0.8565125,85.65125,Premium
9,6,1,2,1,0,0,1,1,31,0,0,0,0,0,1,0,1297,23949,3,47,1,0.815276,81.5276,Premium
3,5,1,1,1,0,0,0,1,8,0,0,0,0,0,3,1,0,0,7,41,1,0.9681247,96.81246999999999,Premium
3,0,0,1,1,0,3,1,1,34,0,0,0,0,0,0,0,0,9372,7,62,1,0.9760485,97.60485,Premium
3,0,0,1,1,2,3,1,0,3,0,0,0,0,0,0,0,3058,14973,5,60,1,0.974553,97.4553,Premium
3,0,0,1,1,0,0,1,1,30,0,0,0,0,1,0,1,0,9431,9,39,1,0.961819,96.1819,Premium
3,0,0,1,1,0,0,1,1,31,0,0,0,0,0,0,0,0,8996,5,45,1,0.9626248,96.26248,Premium
3,0,1,2,1,0,0,1,2,19,0,0,0,0,0,2,1,1971,20760,9,52,1,0.96122414,96.122414,Premium
3,0,1,2,1,0,0,0,1,32,1,0,0,0,0,1,1,2986,21659,4,48,1,0.99514896,99.514896,Premium
3,0,1,2,1,0,0,1,2,32,1,0,0,0,0,3,1,2077,18523,4,53,1,0.9751669,97.51669,Premium
3,0,1,1,1,0,3,1,1,2,0,0,0,0,0,3,1,1906,10982,4,56,1,0.9496528,94.96527999999999,Premium
3,0,1,1,1,0,0,1,1,31,1,0,0,0,0,1,1,0,15276,9,59,1,0.9932615,99.32615,Premium
3,0,1,1,1,0,0,1,1,9,0,1,0,0,0,3,1,0,13770,7,42,1,0.97517926,97.517926,Premium
3,0,0,2,1,0,0,1,1,18,1,0,0,0,0,0,0,0,9356,9,30,1,0.97252816,97.252816,Premium
3,0,0,2,1,0,0,1,1,31,0,0,0,0,0,3,1,0,9093,6,43,1,0.97021824,97.021824,Premium
3,0,0,2,1,0,0,1,1,23,1,0,0,2,1,3,1,2208,21742,7,40,1,0.83404046,83.404046,Premium
3,7,1,2,1,0,0,1,1,7,1,0,0,0,0,3,1,3277,10991,7,48,1,0.97174466,97.17446600000001,Premium
3,0,1,2,1,1,0,0,1,8,0,1,0,0,0,3,1,3211,20289,5,45,1,0.99511284,99.511284,Premium
3,0,1,1,1,0,0,1,1,3,0,1,0,0,0,1,0,5997,23516,4,61,1,0.9969652,99.69651999999999,Premium
3,0,0,2,1,0,0,1,2,31,0,1,0,0,0,2,0,3599,22129,4,44,1,0.9867533,98.67533,Premium
3,0,0,2,1,3,0,1,1,51,0,1,0,0,1,0,0,7693,6284,4,52,1,0.9809472,98.09472,Premium
3,0,0,2,1,0,0,1,1,31,0,0,0,0,0,0,0,4783,15637,6,38,1,0.92211133,92.211133,Premium
3,7,1,2,1,3,0,1,1,38,1,0,0,4,1,3,1,6745,40590,1,42,1,0.9974215,99.74215,Premium
3,5,0,1,1,0,0,0,1,31,0,0,0,0,1,3,1,1098,21963,3,55,1,0.93596596,93.596596,Premium
3,5,0,1,1,0,3,1,1,31,0,1,0,0,0,2,0,2476,12586,2,32,1,0.9786552,97.86551999999999,Premium
3,5,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,2605,13708,2,48,1,0.9254,92.54,Premium
3,5,0,1,1,3,0,1,1,9,1,0,0,0,1,0,1,4736,17677,2,50,1,0.99674016,99.674016,Premium
3,7,0,1,1,2,0,1,1,28,1,0,0,0,1,3,1,3691,12646,2,49,1,0.9935488,99.35488,Premium
3,5,1,1,1,2,0,1,1,27,0,0,0,1,1,3,1,5622,31261,1,48,1,0.9773792,97.73792,Premium
3,5,1,1,1,3,0,1,1,11,1,0,0,2,1,2,0,4822,7757,3,62,1,0.8928331,89.28331,Premium
3,5,1,1,1,2,1,1,1,31,1,0,0,0,1,3,1,3605,22271,2,46,1,0.9444379,94.44379,Premium
3,5,1,1,1,2,0,1,1,47,1,0,0,0,1,1,0,9000,13099,2,42,1,0.99931276,99.931276,Premium
3,5,1,2,1,0,0,1,1,8,1,0,0,0,1,0,0,5374,26850,2,38,1,0.9926726,99.26726000000001,Premium
3,5,0,1,1,2,0,1,1,30,1,0,0,0,1,3,1,5290,20767,2,56,1,0.9676166,96.76166,Premium
3,5,0,1,1,2,0,1,1,42,1,0,0,0,0,0,0,4922,0,2,31,1,0.9587848,95.87848,Premium
3,7,1,1,1,3,0,1,1,21,1,0,1,0,1,3,1,2708,15370,1,60,1,0.99291235,99.291235,Premium
3,7,1,1,1,2,0,1,1,31,1,0,0,0,1,0,0,7620,31635,1,59,1,0.996865,99.6865,Premium
3,7,0,2,0,2,0,1,1,31,1,0,0,0,0,0,0,6442,0,2,42,1,0.98883355,98.883355,Premium
8,6,0,2,1,0,0,1,0,42,0,0,0,0,1,3,1,2476,14713,4,51,1,0.8420237,84.20237,Premium
8,6,0,2,1,3,0,0,1,32,0,0,0,0,1,0,0,1829,8108,1,48,1,0.9084792,90.84792,Premium
8,6,1,1,1,0,3,1,1,8,0,0,0,1,0,2,1,828,16072,4,50,1,0.80694634,80.694634,Premium
8,6,1,1,1,3,0,1,1,46,0,0,0,1,1,3,1,828,15065,2,60,1,0.8435599,84.35599,Premium
8,6,1,1,1,0,3,1,1,31,0,1,0,2,1,2,0,2854,30470,4,53,1,0.98975533,98.975533,Premium
8,6,1,1,1,2,0,1,1,1,1,0,0,3,1,3,1,4482,58694,2,50,1,0.9629742,96.29742,Premium
8,6,1,1,1,0,3,1,1,31,1,0,0,0,1,2,0,3682,34089,4,55,1,0.9520705,95.20705000000001,Premium
8,6,1,1,1,0,0,0,1,28,1,0,0,1,1,3,1,3682,16790,2,68,1,0.961992,96.19919999999999,Premium
8,6,1,1,1,2,0,1,1,2,1,0,0,3,1,3,1,7786,22902,2,52,1,0.9769521,97.69521,Premium
8,6,1,1,1,2,0,0,1,51,1,0,0,0,1,0,0,2799,20199,2,49,1,0.83989763,83.989763,Premium
8,6,1,1,1,0,0,1,1,31,0,0,0,2,1,3,1,2854,47179,2,41,1,0.9827733,98.27732999999999,Premium
8,6,1,1,1,2,0,1,1,31,1,0,1,2,0,0,0,1903,0,1,29,1,0.8618367,86.18367,Premium
8,6,1,1,0,0,0,1,1,31,1,0,0,2,1,3,1,3571,29227,2,55,1,0.9310297,93.10297,Premium
8,6,1,1,0,2,0,1,1,46,1,0,0,3,1,3,1,4918,12115,1,47,1,0.95647097,95.647097,Premium
8,6,1,1,0,2,0,1,1,47,1,0,0,2,1,0,0,4918,13722,1,60,1,0.9692405,96.92405,Premium
8,6,1,1,0,2,0,1,1,49,0,0,1,1,0,0,0,3861,0,0,52,1,0.9896383,98.96383,Premium
8,6,0,2,1,3,0,1,0,31,1,0,0,2,0,0,0,3571,0,1,36,1,0.9970251,99.70251,Premium
8,6,0,2,1,2,0,1,1,8,1,0,1,0,0,0,0,2574,0,1,30,1,0.9601889,96.01889,Premium
8,6,0,2,1,3,0,1,1,21,0,0,1,1,0,0,0,2743,0,0,36,1,0.9988366,99.88365999999999,Premium
8,6,1,1,1,0,0,1,1,20,0,0,0,0,1,0,0,2743,31037,2,62,1,0.94040287,94.040287,Premium
8,6,1,1,1,2,0,1,1,31,1,0,1,2,1,0,0,1829,23262,1,55,1,0.8634667,86.34667,Premium
8,6,1,2,0,0,0,1,1,31,0,0,0,2,1,0,0,2743,35054,0,44,1,0.99206054,99.206054,Premium
4,1,0,2,1,2,0,0,0,27,1,0,1,2,0,0,0,1649,0,1,32,1,0.9795257,97.95257000000001,Premium
10,6,0,2,0,0,3,0,1,8,1,0,0,2,1,0,0,828,19481,2,60,1,0.88118535,88.118535,Premium
1,0,1,1,1,0,0,1,0,22,0,0,0,2,0,2,1,7689,31630,2,42,1,0.99929523,99.929523,Premium
1,0,0,1,1,0,3,0,1,31,0,0,0,0,0,2,0,2204,7960,8,48,1,0.8471511,84.71511000000001,Premium
1,5,1,1,1,0,3,1,1,34,1,0,0,0,0,0,0,4231,31631,6,56,1,0.93480515,93.480515,Premium
1,5,1,1,1,2,3,1,1,38,1,0,0,3,1,3,1,2978,35603,2,41,1,0.981506,98.1506,Premium
1,0,1,1,1,0,0,1,1,32,1,0,0,0,0,0,0,1956,14919,7,43,1,0.8663666,86.63665999999999,Premium
1,0,1,1,1,2,2,0,0,16,0,0,0,0,0,0,0,1869,11294,7,44,1,0.88876194,88.876194,Premium
1,0,1,1,1,3,3,1,1,2,0,0,0,3,0,0,0,3168,30472,0,47,1,0.935178,93.5178,Premium
1,0,1,1,1,3,3,1,1,38,1,1,0,0,1,0,0,6163,13219,7,59,1,0.8977267,89.77267,Premium
1,0,1,1,1,0,3,1,1,39,0,0,0,0,0,0,0,5526,35534,5,43,1,0.9703213,97.03213000000001,Premium
1,0,0,2,1,0,0,0,1,49,0,0,0,1,0,3,1,4030,8954,4,62,1,0.8680123,86.80122999999999,Premium
1,0,0,1,1,3,0,0,1,25,1,0,0,2,1,0,0,6756,15095,3,59,1,0.9022458,90.22458,Premium
1,5,0,1,1,3,3,1,1,31,1,0,0,0,1,2,0,3453,12435,2,41,1,0.9838307,98.38306999999999,Premium
1,0,0,1,1,0,0,0,1,8,1,0,0,0,1,0,0,2625,30463,4,60,1,0.96891946,96.89194599999999,Premium
1,0,0,1,1,3,0,1,1,8,1,0,0,2,1,0,0,3453,16912,3,40,1,0.88952285,88.952285,Premium
1,0,0,1,1,2,2,1,1,32,1,0,0,3,1,0,0,4750,12495,2,38,1,0.97114134,97.11413399999999,Premium
1,0,0,1,1,3,3,1,1,26,1,0,0,0,1,0,0,1446,9791,2,62,1,0.8257276,82.57276,Premium
1,5,1,1,1,3,0,1,1,38,1,0,0,3,1,3,1,4593,23243,1,46,1,0.9724759,97.24758999999999,Premium
1,5,1,1,1,2,0,0,1,16,1,0,0,2,1,0,0,5178,54191,0,58,1,0.9968733,99.68733,Premium
1,0,1,1,1,2,0,1,1,47,1,0,0,3,1,0,0,5666,15671,2,56,1,0.82715595,82.715595,Premium
1,0,1,1,1,0,0,1,1,31,0,0,0,2,1,3,1,3765,35768,1,45,1,0.9856118,98.56118000000001,Premium
1,0,1,1,1,0,0,0,1,26,1,0,0,0,1,2,0,4593,31078,2,38,1,0.94611794,94.611794,Premium
1,0,1,1,1,2,3,1,1,15,1,0,0,3,1,3,1,5666,25167,2,41,1,0.90416795,90.41679500000001,Premium
1,0,1,1,1,2,0,1,1,8,1,0,0,0,1,3,1,5666,9466,2,50,1,0.92603636,92.603636,Premium
1,0,1,1,1,0,0,1,1,31,1,0,0,2,1,3,1,4593,21261,2,52,1,0.8866887,88.66887,Premium
2,3,1,1,1,0,0,1,2,16,0,0,0,0,0,0,0,2951,17418,4,62,1,0.809601,80.9601,Premium
2,3,1,1,1,0,3,1,1,4,0,0,0,0,1,0,0,3036,13391,9,44,1,0.81828296,81.828296,Premium
2,3,1,1,1,3,0,1,1,34,1,0,0,3,1,0,0,9718,19493,3,41,1,0.96440256,96.440256,Premium
0,0,1,0,1,2,0,0,1,7,1,0,0,3,1,3,1,4623,22623,6,54,1,0.8859926,88.59926,Premium
0,0,1,0,1,0,0,1,1,47,0,0,0,2,1,0,0,1849,34942,7,49,1,0.98137766,98.137766,Premium
0,0,0,0,1,0,3,0,1,40,0,0,0,1,0,3,1,828,13011,6,22,1,0.8481859,84.81859,Premium
0,0,0,0,1,0,0,0,1,31,0,0,0,2,1,0,0,1372,39327,9,53,1,0.9742293,97.42293,Premium
0,0,0,0,1,0,0,0,1,31,0,0,0,0,0,0,0,4011,4552,4,22,1,0.97571576,97.57157600000001,Premium
0,0,0,0,1,0,0,1,1,8,0,0,0,2,0,3,1,828,4439,5,60,1,0.8044466,80.44466,Premium
0,0,0,0,1,0,1,0,1,12,1,0,0,0,0,2,0,368,23838,9,55,1,0.81903374,81.903374,Premium
0,0,0,0,1,3,3,0,2,2,0,0,0,3,1,0,0,2677,11274,4,52,1,0.9155749,91.55749,Premium
0,0,0,0,1,0,0,0,1,31,1,0,0,0,1,0,1,3580,10344,4,58,1,0.8788576,87.88576,Premium
0,0,0,0,1,3,0,1,1,39,0,0,0,0,0,0,0,4416,4180,4,52,1,0.90136254,90.13625400000001,Premium
0,0,0,0,1,0,0,1,1,11,0,0,0,0,0,0,0,1139,0,3,18,1,0.81420314,81.420314,Premium
0,0,0,0,1,0,0,0,1,7,0,0,0,0,1,0,0,3356,13043,3,20,1,0.93414,93.414,Premium
0,0,0,0,1,0,0,1,1,8,0,0,0,0,1,0,0,5550,4393,2,54,1,0.9790623,97.90623000000001,Premium
0,0,0,0,1,2,2,0,1,32,1,0,0,2,1,0,0,6710,16253,2,52,1,0.95411146,95.411146,Premium
7,6,0,1,1,0,0,1,1,8,0,0,1,1,0,1,0,1976,0,1,70,1,0.9973603,99.73603,Premium
7,6,0,1,1,2,0,1,1,8,1,0,1,0,0,0,0,3674,0,1,23,1,0.9982817,99.82817,Premium
7,6,0,1,1,2,0,1,1,7,0,0,1,1,0,0,0,3674,0,0,49,1,0.9606336,96.06336,Premium
9,6,1,2,1,0,0,1,1,4,1,0,0,1,0,3,1,0,39835,0,40,1,0.95432216,95.432216,Premium
9,6,1,2,1,0,1,1,1,11,0,1,0,1,0,2,0,828,7334,5,42,1,0.85602033,85.602033,Premium
9,6,1,2,1,0,0,1,1,31,0,0,0,0,0,0,0,0,28290,6,59,1,0.8869375,88.69375000000001,Premium
9,6,1,2,1,0,0,1,1,8,1,0,0,0,1,2,0,828,17472,4,47,1,0.95593566,95.593566,Premium
3,0,1,1,1,3,0,1,1,11,0,0,0,4,1,3,1,5501,145481,7,47,1,0.99528307,99.528307,Premium
3,5,0,1,1,0,0,0,1,31,0,0,0,0,0,0,0,0,9295,4,43,1,0.97874784,97.874784,Premium
3,5,0,1,1,0,0,1,1,19,1,0,0,1,1,0,0,5520,57768,4,41,1,0.99831676,99.831676,Premium
3,5,0,1,1,0,0,1,1,31,1,0,0,2,0,0,1,4692,21730,4,45,1,0.9004555,90.04554999999999,Premium
3,5,1,1,1,0,0,1,1,31,0,0,0,0,0,3,1,1906,7135,9,58,1,0.92913693,92.913693,Premium
3,5,1,1,1,3,0,0,2,34,0,0,0,0,1,2,0,4874,37628,9,58,1,0.9861421,98.61421,Premium
3,5,1,1,1,0,0,1,1,38,0,0,0,1,0,2,0,4874,30293,5,60,1,0.8127329,81.27329,Premium
3,5,1,1,1,3,0,1,1,31,0,0,0,0,0,3,1,0,10248,9,41,1,0.9682815,96.82815000000001,Premium
3,0,0,1,1,3,3,1,1,31,0,0,0,0,0,0,0,0,11399,9,53,1,0.9677415,96.77415,Premium
3,0,0,1,1,3,0,1,1,38,1,0,0,2,1,1,0,3864,10184,3,54,1,0.82171166,82.171166,Premium
3,0,0,1,1,0,0,1,1,7,1,0,0,4,1,0,1,3116,12653,4,21,1,0.83009166,83.00916600000001,Premium
3,0,0,1,1,0,3,1,2,35,0,0,0,0,1,3,1,0,16380,8,46,1,0.97957784,97.957784,Premium
3,0,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1525,21950,4,47,1,0.9795741,97.95741,Premium
3,0,1,2,1,0,0,1,1,31,1,0,0,2,0,2,0,2288,34075,7,54,1,0.9793199,97.93199,Premium
3,0,1,1,1,0,0,1,1,42,0,0,0,0,1,3,1,2629,19727,4,54,1,0.96700746,96.70074600000001,Premium
3,0,1,1,1,0,0,1,1,48,0,0,0,0,0,1,0,1748,13321,4,48,1,0.9895752,98.95752,Premium
3,0,1,1,1,0,0,1,1,31,0,0,0,0,1,2,0,0,29180,7,42,1,0.9818149,98.18149000000001,Premium
3,0,1,1,1,0,0,1,1,31,0,0,0,0,0,3,1,0,14778,9,37,1,0.94764924,94.764924,Premium
3,0,1,1,1,0,0,0,1,6,0,0,0,0,0,3,1,0,23018,4,62,1,0.95057225,95.057225,Premium
3,0,1,1,1,3,3,1,1,18,1,0,0,0,1,3,1,0,9125,9,38,1,0.98702765,98.702765,Premium
3,0,1,1,1,0,0,1,1,19,1,0,0,0,1,3,1,0,15230,4,41,1,0.96242577,96.242577,Premium
3,0,0,1,1,2,0,1,1,31,0,0,0,0,1,0,0,0,10697,5,68,1,0.9926085,99.26085,Premium
